Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Response Delay (hrs),Resolution Time (hrs),Age Group
25,0,21,1,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
48,1,4,3,2,1530,1,0,0.0,17993.969166666666,0.16666666666666666,2
22,2,11,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,0
58,0,21,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
29,2,1,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
49,0,19,3,2,1530,1,2,0.0,23921.2375,0.16666666666666666,2
52,0,30,1,2,1530,3,2,0.0,28357.15472222222,0.16666666666666666,3
21,2,41,2,2,1530,1,3,0.0,17018.621944444443,0.16666666666666666,0
30,1,25,4,2,1530,3,1,0.0,17833.838888888888,0.16666666666666666,0
32,1,41,1,0,1247,1,1,3.0,15046.506111111112,-13.333333333333334,1
49,1,0,3,0,854,0,2,1.0,13537.84,16.0,2
63,1,9,0,0,1801,0,3,2.0,15987.790277777778,19.783333333333335,4
68,2,10,0,2,1530,1,0,0.0,18532.290833333333,0.16666666666666666,4
33,0,2,1,2,1530,3,2,0.0,19879.090833333332,0.16666666666666666,1
38,0,17,3,2,1530,1,3,0.0,18375.341111111113,0.16666666666666666,1
32,0,19,1,0,1005,3,2,3.0,22186.958333333332,1.5,1
42,0,2,0,0,1855,2,1,4.0,15538.25861111111,-0.08333333333333333,2
68,2,0,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,4
32,2,35,2,2,1530,0,2,0.0,20385.8925,0.16666666666666666,1
26,1,27,1,2,1530,0,1,0.0,24962.893055555556,0.16666666666666666,0
70,1,39,2,2,1530,0,1,0.0,28374.076944444445,0.16666666666666666,4
44,2,9,3,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
20,2,17,3,0,858,2,1,3.0,23826.36111111111,-10.6,5
36,1,40,4,2,1530,2,3,0.0,26639.96138888889,0.16666666666666666,1
70,0,11,4,2,1530,0,2,0.0,25815.978333333333,0.16666666666666666,4
42,0,39,3,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,2
64,1,7,0,2,1530,3,0,0.0,18507.562777777777,0.16666666666666666,4
55,2,30,2,0,1274,3,0,2.0,13387.529444444444,-14.883333333333333,3
70,1,39,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
57,1,8,3,0,2745,2,0,3.0,28452.41361111111,-4.916666666666667,3
56,1,41,1,2,1530,2,3,0.0,27406.080833333333,0.16666666666666666,3
48,2,17,3,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,2
32,1,20,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,1
44,2,4,0,0,1738,2,0,1.0,15558.315555555555,-1.2,2
33,0,26,2,2,1530,2,2,0.0,19314.6325,0.16666666666666666,1
45,0,40,1,2,1530,3,3,0.0,20072.66638888889,0.16666666666666666,2
43,0,39,4,2,1530,3,3,0.0,24883.10027777778,0.16666666666666666,2
52,1,25,2,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,3
54,2,8,1,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,3
19,2,9,0,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,5
65,2,4,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
59,0,25,0,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,3
19,2,7,2,2,1530,1,3,0.0,29765.73611111111,0.16666666666666666,5
19,2,6,0,0,1230,3,2,1.0,25283.453055555554,-8.416666666666666,5
26,2,29,1,2,1530,1,3,0.0,18903.686944444446,0.16666666666666666,0
60,2,37,2,0,463,3,2,4.0,27396.92027777778,7.483333333333333,3
25,0,33,2,0,1845,0,1,3.0,20598.920555555556,-3.35,0
33,2,15,0,2,1530,2,0,0.0,29851.670833333334,0.16666666666666666,1
37,1,1,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
49,1,40,1,2,1530,3,2,0.0,26787.08777777778,0.16666666666666666,2
65,0,5,0,2,1530,1,0,0.0,24877.788333333334,0.16666666666666666,4
46,0,1,3,0,546,1,0,4.0,25548.62222222222,3.5166666666666666,2
63,0,19,4,2,1530,1,1,0.0,12810.756111111112,0.16666666666666666,4
50,2,16,0,2,1530,3,2,0.0,28404.473055555554,0.16666666666666666,2
57,0,1,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
25,1,3,0,0,2487,1,3,4.0,18142.2075,-6.316666666666666,0
56,2,4,4,2,1530,2,2,0.0,28858.474166666667,0.16666666666666666,3
24,2,7,1,2,1530,1,0,0.0,17383.958055555555,0.16666666666666666,0
24,0,12,0,2,1530,1,3,0.0,14055.425277777778,0.16666666666666666,0
31,1,18,2,2,1530,2,1,0.0,23270.575555555555,0.16666666666666666,1
50,2,31,0,2,1530,1,3,0.0,26162.109444444446,0.16666666666666666,2
44,0,15,4,0,414,1,0,5.0,25595.193333333333,-4.933333333333334,2
24,0,34,3,2,1530,3,3,0.0,23879.460555555557,0.16666666666666666,0
52,2,41,0,2,1530,0,2,0.0,16417.527777777777,0.16666666666666666,3
20,1,19,4,2,1530,1,3,0.0,25427.29472222222,0.16666666666666666,5
39,1,1,3,2,1530,3,1,0.0,28510.644722222223,0.16666666666666666,1
62,1,16,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
18,1,4,0,0,2084,0,1,5.0,27177.961944444443,-2.5833333333333335,5
30,0,23,3,2,1530,1,3,0.0,15167.545833333334,0.16666666666666666,0
20,2,23,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,5
38,1,32,0,2,1530,0,0,0.0,13232.646388888888,0.16666666666666666,1
55,0,19,2,0,2493,3,2,1.0,17734.91361111111,-8.6,3
26,0,34,2,2,1530,2,1,0.0,19014.71416666667,0.16666666666666666,0
68,2,15,4,2,1530,2,1,0.0,17987.880833333333,0.16666666666666666,4
36,1,36,2,0,2027,0,1,2.0,14974.23138888889,-16.55,1
41,1,37,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
24,1,1,2,2,1530,3,0,0.0,26828.632222222222,0.16666666666666666,0
45,1,15,0,0,681,1,3,4.0,23050.6325,-8.616666666666667,2
47,1,39,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,2
43,2,34,3,2,1530,0,1,0.0,27076.166944444445,0.16666666666666666,2
59,0,7,3,0,1470,3,3,1.0,25862.533888888887,3.1333333333333333,3
53,0,20,4,0,1756,3,1,3.0,26558.06777777778,-9.616666666666667,3
37,2,2,4,0,1930,1,2,1.0,29822.284444444445,3.933333333333333,1
48,2,16,2,2,1530,2,3,0.0,17349.334722222222,0.16666666666666666,2
27,0,10,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
37,2,33,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,1
44,0,1,1,0,1227,1,1,3.0,18811.235833333332,-6.533333333333333,2
22,2,1,2,0,458,3,3,2.0,28536.019444444446,23.116666666666667,0
23,0,41,1,0,1169,1,1,3.0,20987.836666666666,2.0,0
27,2,26,2,2,1530,0,0,0.0,27849.97,0.16666666666666666,0
34,2,0,2,2,1530,3,0,0.0,20458.836666666666,0.16666666666666666,1
28,0,35,0,0,928,2,0,1.0,19352.403611111113,3.25,0
39,2,20,1,0,2507,0,2,1.0,14672.954166666666,-6.233333333333333,1
39,1,16,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,1
43,0,0,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,2
46,1,38,1,0,1634,1,0,3.0,19970.07222222222,14.383333333333333,2
24,2,14,0,0,1799,1,0,4.0,25020.689444444444,-7.866666666666666,0
51,2,20,1,0,652,2,2,5.0,25080.523055555557,10.633333333333333,3
39,1,28,4,2,1530,3,0,0.0,27437.756944444445,0.16666666666666666,1
31,1,32,2,2,1530,2,1,0.0,16365.7075,0.16666666666666666,1
26,0,37,3,2,1530,3,2,0.0,24371.257777777777,0.16666666666666666,0
38,1,30,0,0,2540,3,1,5.0,27538.69138888889,-3.183333333333333,1
53,1,37,1,0,1009,3,1,2.0,23690.808333333334,20.666666666666668,3
46,0,36,4,2,1530,0,0,0.0,23216.475555555557,0.16666666666666666,2
22,0,21,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
51,2,34,2,2,1530,3,3,0.0,14717.37638888889,0.16666666666666666,3
63,1,1,1,2,1530,2,3,0.0,24247.06,0.16666666666666666,4
21,2,38,1,0,1921,2,0,5.0,28944.626944444444,0.5166666666666667,0
54,1,10,2,2,1530,3,1,0.0,19990.16083333333,0.16666666666666666,3
56,2,23,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,3
54,1,5,2,2,1530,2,3,0.0,20769.278333333332,0.16666666666666666,3
65,1,26,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,4
25,0,36,0,0,1288,0,1,4.0,16561.329166666666,-0.4,0
65,2,36,2,0,354,0,1,2.0,22579.27972222222,-7.65,4
36,0,1,2,0,2567,0,1,2.0,28731.73,3.5,1
51,2,0,0,2,1530,0,0,0.0,19701.780277777776,0.16666666666666666,3
21,1,27,4,0,1688,2,3,2.0,20870.147222222222,1.6166666666666667,0
39,2,10,0,0,2210,2,2,2.0,21046.230833333335,-14.483333333333333,1
18,0,0,1,2,1530,2,1,0.0,15016.214722222223,0.16666666666666666,5
34,2,7,4,2,1530,2,2,0.0,25630.181666666667,0.16666666666666666,1
48,2,5,1,0,2096,2,2,3.0,13606.165555555555,-19.95,2
19,1,15,4,0,1197,0,1,1.0,29282.81611111111,0.05,5
66,1,13,3,0,32,0,2,4.0,19288.41611111111,1.9833333333333334,4
58,2,16,2,0,1983,2,2,4.0,14859.65,-0.7833333333333333,3
26,1,33,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,0
53,0,17,2,0,448,3,2,3.0,22474.25083333333,12.65,3
20,0,35,1,0,2763,0,3,5.0,16488.6675,5.766666666666667,5
19,1,31,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,5
18,1,12,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,5
33,1,14,4,0,2390,0,0,2.0,21564.63472222222,7.583333333333333,1
59,0,26,0,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,3
64,2,34,2,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
50,1,38,1,0,1793,3,2,4.0,13298.135555555555,5.033333333333333,2
19,1,9,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,5
47,1,5,3,2,1530,2,1,0.0,27731.803333333333,0.16666666666666666,2
57,2,19,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
51,0,2,1,0,2679,3,2,3.0,21964.4875,-2.1333333333333333,3
33,2,19,4,2,1530,1,3,0.0,19187.40472222222,0.16666666666666666,1
20,0,1,0,0,1984,2,3,4.0,21806.738055555557,1.0833333333333333,5
43,0,2,0,0,2408,2,0,3.0,28740.921666666665,1.2166666666666666,2
69,1,24,3,2,1530,3,2,0.0,13491.605,0.16666666666666666,4
63,1,21,1,2,1530,1,3,0.0,22958.305277777778,0.16666666666666666,4
69,0,8,3,0,2530,3,0,2.0,17147.588888888888,5.0,4
41,2,34,0,0,2416,1,3,2.0,16701.37277777778,-19.7,2
46,0,20,3,2,1530,1,2,0.0,22839.473055555554,0.16666666666666666,2
27,2,9,3,2,1530,1,3,0.0,16114.106944444444,0.16666666666666666,0
32,0,12,3,2,1530,1,3,0.0,14014.206944444444,0.16666666666666666,1
37,2,16,3,0,368,2,1,5.0,23319.7075,-15.9,1
18,1,5,4,0,1811,0,2,3.0,25119.10777777778,2.933333333333333,5
49,0,37,0,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,2
44,0,24,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
59,1,18,0,2,1530,3,1,0.0,12645.3425,0.16666666666666666,3
41,0,9,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,2
28,0,16,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
18,0,4,1,0,2038,2,2,2.0,21728.576944444445,-8.533333333333333,5
63,2,38,1,0,111,3,2,2.0,26264.926944444444,13.666666666666666,4
67,0,9,0,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
67,1,36,1,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
68,1,17,3,0,1878,1,1,3.0,15641.245,5.733333333333333,4
30,0,22,2,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
20,2,5,0,0,2360,3,0,1.0,22001.445833333335,-4.45,5
28,0,1,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
46,1,26,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,2
22,0,5,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
63,0,36,3,0,304,2,3,1.0,17969.864444444444,-13.016666666666667,4
51,0,7,4,0,2313,3,2,4.0,20630.69777777778,-3.0833333333333335,3
35,2,5,3,2,1530,1,3,0.0,28916.698333333334,0.16666666666666666,1
45,1,35,4,2,1530,2,0,0.0,29471.69861111111,0.16666666666666666,2
60,0,22,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,3
18,0,41,1,2,1530,1,1,0.0,24982.23222222222,0.16666666666666666,5
65,0,16,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,4
65,2,39,3,0,829,3,1,3.0,24201.516111111112,11.766666666666667,4
36,2,0,3,0,24,3,3,5.0,26518.166666666668,-10.3,1
28,0,10,1,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
26,0,39,3,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
50,1,37,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
33,2,29,1,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,1
26,2,11,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
41,0,32,2,0,1427,3,1,1.0,23658.568888888887,-12.3,2
60,2,28,2,0,1070,2,0,4.0,20213.00222222222,17.733333333333334,3
44,1,37,0,0,2396,2,1,4.0,16521.93611111111,-5.666666666666667,2
37,0,16,1,2,1530,0,2,0.0,19675.52,0.16666666666666666,1
63,2,39,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
26,0,14,1,0,212,2,1,4.0,29640.504444444443,17.7,0
24,2,36,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,0
43,1,1,3,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,2
44,1,41,3,0,438,1,0,4.0,29464.605555555554,-6.933333333333334,2
59,1,3,1,2,1530,0,0,0.0,17984.70611111111,0.16666666666666666,3
20,2,29,2,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,5
67,1,25,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
58,1,25,1,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
65,0,29,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
32,1,0,2,0,1369,1,2,3.0,21897.85722222222,-10.016666666666667,1
46,1,18,1,2,1530,0,0,0.0,23550.257777777777,0.16666666666666666,2
21,2,33,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
61,0,7,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,4
62,1,1,4,0,1151,2,3,5.0,14714.1925,-1.8,4
52,2,3,3,2,1530,1,0,0.0,20990.19277777778,0.16666666666666666,3
65,2,6,0,0,968,3,3,5.0,19784.75972222222,12.4,4
69,2,20,0,0,1456,3,1,2.0,12605.326666666666,3.533333333333333,4
45,2,39,4,0,2353,2,2,2.0,23223.410277777777,-7.566666666666666,2
24,2,3,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
33,2,22,1,0,547,3,3,3.0,16596.81111111111,-0.8166666666666667,1
63,0,16,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,4
25,1,11,4,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,0
52,1,14,3,0,1654,3,3,4.0,17998.6125,-18.7,3
65,2,5,4,0,2105,0,2,4.0,26973.229444444445,-3.4166666666666665,4
40,0,20,3,2,1530,0,3,0.0,23792.413055555557,0.16666666666666666,1
36,1,35,4,0,1504,3,2,4.0,13991.046666666667,-14.533333333333333,1
67,2,19,1,0,2661,2,0,3.0,15604.680555555555,15.183333333333334,4
45,2,22,4,0,1958,1,1,5.0,23531.764444444445,8.333333333333334,2
56,0,18,4,2,1530,0,1,0.0,29888.998333333333,0.16666666666666666,3
42,0,2,0,2,1530,3,3,0.0,23064.74861111111,0.16666666666666666,2
45,1,9,1,0,621,1,3,5.0,18964.748888888887,1.9,2
32,1,16,1,0,2028,1,0,5.0,18499.199444444443,-4.633333333333334,1
62,2,41,0,0,855,3,2,1.0,16540.966666666667,-0.8,4
53,2,36,3,0,1924,0,1,2.0,25009.98361111111,5.95,3
62,0,9,0,2,1530,3,0,0.0,17420.117222222223,0.16666666666666666,4
37,2,10,1,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,1
66,2,31,3,0,540,3,3,3.0,14133.90138888889,-8.966666666666667,4
55,2,25,2,2,1530,3,2,0.0,20284.085277777776,0.16666666666666666,3
63,0,22,0,0,598,1,2,2.0,24156.835555555557,-5.35,4
32,1,23,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,1
23,0,22,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,0
29,0,15,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
56,0,7,3,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,3
21,1,1,4,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
58,1,28,3,2,1530,0,2,0.0,25425.205,0.16666666666666666,3
53,1,2,2,2,1530,1,1,0.0,21146.25527777778,0.16666666666666666,3
18,2,26,0,2,1530,3,3,0.0,18908.522222222222,0.16666666666666666,5
58,0,10,1,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
34,2,26,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
27,0,7,4,0,447,1,2,4.0,16681.80638888889,12.2,0
30,1,13,3,0,2139,2,3,3.0,24423.640277777777,3.25,0
34,1,24,0,2,1530,3,2,0.0,14732.574166666667,0.16666666666666666,1
54,2,3,0,2,1530,0,3,0.0,17512.4075,0.16666666666666666,3
31,2,25,3,2,1530,3,3,0.0,23124.19138888889,0.16666666666666666,1
47,1,29,3,0,594,2,0,2.0,24755.991944444446,4.266666666666667,2
56,0,41,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
50,2,29,1,2,1530,1,3,0.0,25967.325833333332,0.16666666666666666,2
19,1,17,2,0,2381,1,1,3.0,24044.47611111111,-6.766666666666667,5
20,2,22,2,0,1379,0,2,5.0,24927.01,-13.683333333333334,5
55,2,0,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,3
29,0,41,0,2,1530,3,2,0.0,19207.277222222223,0.16666666666666666,0
48,0,2,3,2,1530,1,2,0.0,29037.294444444444,0.16666666666666666,2
31,1,9,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
39,2,19,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,1
64,2,39,0,2,1530,2,2,0.0,16018.712777777779,0.16666666666666666,4
61,2,13,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,4
19,0,14,2,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,5
61,2,25,0,2,1530,3,3,0.0,27602.21416666667,0.16666666666666666,4
20,1,7,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,5
52,0,33,2,0,1672,1,3,4.0,28100.415,-5.666666666666667,3
69,2,22,2,2,1530,1,0,0.0,25847.031944444443,0.16666666666666666,4
23,0,24,1,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
62,0,26,2,2,1530,1,0,0.0,28623.549722222222,0.16666666666666666,4
21,1,4,2,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,0
31,2,16,0,0,1226,0,0,1.0,26214.700277777778,-0.8666666666666667,1
66,2,25,1,0,819,0,2,4.0,13928.550277777778,10.566666666666666,4
70,2,26,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
37,0,15,1,0,861,1,0,4.0,27880.700833333332,-11.366666666666667,1
55,2,24,0,0,2663,0,3,3.0,16947.95138888889,14.55,3
24,1,35,2,2,1530,1,0,0.0,18943.035,0.16666666666666666,0
57,0,21,1,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,3
60,1,30,2,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,3
69,2,2,0,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,4
36,2,20,4,0,1716,3,0,3.0,21784.93666666667,-14.05,1
28,1,5,0,2,1530,1,0,0.0,15996.870277777778,0.16666666666666666,0
27,1,31,1,2,1530,3,0,0.0,29721.9875,0.16666666666666666,0
33,0,33,2,0,683,0,2,2.0,15496.788055555555,-2.15,1
35,0,9,4,2,1530,3,3,0.0,15828.755277777778,0.16666666666666666,1
45,1,17,0,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
30,0,14,4,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
33,0,35,2,0,1590,3,1,1.0,18370.606666666667,-3.816666666666667,1
34,2,14,1,2,1530,2,1,0.0,21870.84,0.16666666666666666,1
69,2,9,4,0,205,3,1,3.0,29328.97388888889,-0.85,4
50,2,4,2,0,1132,0,1,3.0,29761.574444444443,6.383333333333334,2
18,1,39,3,0,2086,3,2,1.0,16740.691666666666,-1.2666666666666666,5
70,2,26,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
33,0,21,3,2,1530,0,0,0.0,25914.00888888889,0.16666666666666666,1
51,1,18,1,0,616,3,0,5.0,29131.409166666668,-15.533333333333333,3
53,2,2,4,2,1530,0,0,0.0,20769.759444444444,0.16666666666666666,3
34,0,4,1,2,1530,1,2,0.0,27617.193055555555,0.16666666666666666,1
43,0,10,4,2,1530,2,2,0.0,26225.993333333332,0.16666666666666666,2
54,1,20,3,0,1959,1,3,2.0,22924.210277777776,16.433333333333334,3
21,1,9,0,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,0
69,1,9,3,2,1530,1,0,0.0,12598.544444444444,0.16666666666666666,4
56,1,10,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
61,2,40,0,0,1694,3,0,1.0,21423.045555555556,-14.2,4
54,0,11,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
44,0,5,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
37,0,39,4,2,1530,3,0,0.0,14512.513333333334,0.16666666666666666,1
19,0,34,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,5
26,0,39,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
64,0,10,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
41,2,37,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
55,2,21,1,2,1530,1,1,0.0,17626.28138888889,0.16666666666666666,3
55,2,17,4,2,1530,3,3,0.0,22045.731666666667,0.16666666666666666,3
53,1,9,3,2,1530,0,0,0.0,16323.865555555556,0.16666666666666666,3
63,0,12,4,2,1530,0,0,0.0,25936.2325,0.16666666666666666,4
21,1,24,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
53,0,40,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
24,2,37,1,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
19,0,11,0,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,5
22,1,40,4,2,1530,1,0,0.0,17727.21722222222,0.16666666666666666,0
52,2,24,4,2,1530,0,1,0.0,14551.917777777779,0.16666666666666666,3
67,2,9,0,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,4
67,1,19,4,2,1530,2,2,0.0,13668.968611111111,0.16666666666666666,4
39,2,8,1,2,1530,2,2,0.0,22649.935555555556,0.16666666666666666,1
58,0,4,2,2,1530,2,1,0.0,14047.886111111111,0.16666666666666666,3
48,1,37,0,0,2427,3,0,4.0,23444.93666666667,-6.916666666666667,2
32,2,28,4,2,1530,0,2,0.0,26351.937222222223,0.16666666666666666,1
62,2,32,2,0,2436,3,3,5.0,25608.954166666666,1.4833333333333334,4
35,2,11,3,2,1530,1,2,0.0,13525.47138888889,0.16666666666666666,1
27,1,20,3,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
54,2,8,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,3
57,2,23,1,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,3
25,2,30,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,0
20,2,38,2,2,1530,0,0,0.0,27522.2225,0.16666666666666666,5
44,0,34,1,0,2051,0,3,5.0,28501.939444444444,0.6333333333333333,2
62,0,1,0,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,4
59,0,34,0,0,1703,2,3,4.0,24047.390555555554,-3.6,3
33,2,32,3,0,2367,1,0,2.0,20726.24111111111,-12.033333333333333,1
39,1,3,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,1
28,0,13,4,2,1530,2,1,0.0,28993.175277777777,0.16666666666666666,0
48,2,10,3,0,2327,3,2,1.0,26609.992222222223,-11.566666666666666,2
34,2,37,4,0,2369,0,3,5.0,23756.359166666665,-8.516666666666667,1
69,2,4,3,0,1518,2,3,5.0,27115.159444444445,-0.23333333333333334,4
64,0,30,2,2,1530,2,3,0.0,26829.56,0.16666666666666666,4
32,2,39,0,2,1530,2,2,0.0,20382.81027777778,0.16666666666666666,1
45,2,30,2,2,1530,0,0,0.0,29107.344444444443,0.16666666666666666,2
66,0,2,2,2,1530,3,0,0.0,20897.96138888889,0.16666666666666666,4
61,0,34,1,0,847,0,0,2.0,21767.328333333335,-5.866666666666666,4
30,1,33,0,2,1530,2,0,0.0,17798.62888888889,0.16666666666666666,0
20,2,5,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,5
61,2,1,1,2,1530,0,2,0.0,24221.129722222224,0.16666666666666666,4
49,1,13,0,0,2506,3,3,1.0,23772.863611111112,-4.266666666666667,2
48,1,6,2,0,1357,0,3,4.0,29662.26361111111,-10.716666666666667,2
39,1,15,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,1
50,0,39,2,0,1178,0,0,5.0,25827.014444444445,13.1,2
24,0,17,0,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
70,0,3,1,2,1530,3,2,0.0,13440.298333333334,0.16666666666666666,4
53,2,33,1,0,1946,2,3,4.0,15085.765555555556,-6.5,3
57,0,17,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
55,0,35,3,2,1530,0,3,0.0,26446.28277777778,0.16666666666666666,3
28,2,14,2,2,1530,2,3,0.0,18753.866666666665,0.16666666666666666,0
47,0,3,2,2,1530,2,0,0.0,15418.13361111111,0.16666666666666666,2
51,1,19,1,2,1530,2,2,0.0,18101.100833333334,0.16666666666666666,3
63,2,5,1,0,1957,0,3,4.0,19475.734444444446,-5.916666666666667,4
49,0,13,0,0,2659,2,2,4.0,28252.501666666667,7.333333333333333,2
40,0,41,4,2,1530,0,3,0.0,27336.25222222222,0.16666666666666666,1
68,1,30,4,0,1381,3,3,4.0,12817.53611111111,-1.6333333333333333,4
31,0,24,4,2,1530,1,3,0.0,29387.603055555555,0.16666666666666666,1
25,0,32,2,2,1530,3,3,0.0,14441.136666666667,0.16666666666666666,0
